file,cluster_id,nearest_dist
window_21350.csv,2,12.20466257226235
window_21375.csv,3,11.406112408998712
window_21400.csv,3,12.33109887214873
window_21425.csv,7,10.687020604651957
window_21450.csv,7,8.993234438276975
window_21475.csv,7,7.659815927176034
window_2150.csv,6,4.873629709782489
window_21500.csv,7,6.9314300926231995
window_21525.csv,7,6.5335198704284885
window_21550.csv,7,6.319460598720776
window_21575.csv,7,6.172752358320336
window_21600.csv,7,6.512519714206269
window_21625.csv,7,6.244926910407539
window_21650.csv,7,6.0623398401587085
window_21675.csv,7,5.854428486801789
window_21700.csv,7,5.566306576495272
window_21725.csv,7,5.598786894122978
window_2175.csv,6,6.049118669297711
window_21750.csv,7,5.869504855068063
window_21775.csv,7,5.800453158251158
window_21800.csv,7,6.393432028549679
window_21825.csv,7,6.309180827387084
window_21850.csv,7,6.099854526935684
window_21875.csv,7,6.512530224349975
window_21900.csv,7,6.381274116763511
window_21925.csv,7,6.3187277302314655
window_21950.csv,7,5.968835609467494
window_21975.csv,7,6.08673621745785
window_2200.csv,6,5.589975892082278
window_22000.csv,7,6.557095624765618
window_22025.csv,7,6.157848734536052
window_22050.csv,7,6.389554442727682
window_22075.csv,7,5.825697780560349
window_22100.csv,7,6.1644605539393424
window_22125.csv,7,6.433503168207318
window_22150.csv,7,6.748927978085194
window_22175.csv,7,6.260436294935939
window_22200.csv,7,6.600043297548933
window_22225.csv,7,5.950070827862197
window_2225.csv,6,4.6602318994023015
window_22250.csv,7,6.158738293354948
window_22275.csv,7,7.021779532639625
window_22300.csv,7,7.449159459294942
window_22325.csv,7,7.177376190697182
window_22350.csv,7,6.950651460969965
window_22375.csv,7,6.545747448204097
window_22400.csv,7,6.136732426629847
window_22425.csv,7,5.955368418730541
window_22450.csv,7,6.146809463068557
window_22475.csv,7,6.191456160234209
window_2250.csv,6,5.332429225934893
window_22500.csv,7,7.415955053451007
window_22525.csv,7,7.220536676714733
window_22550.csv,7,8.511211410427547
window_22575.csv,7,8.04908295160638
window_22600.csv,7,6.604315658052051
window_22625.csv,7,5.974586495296186
window_22650.csv,7,6.276498098313732
window_22675.csv,7,6.411572975968942
